"id","fecha","hora","temperatura","humedad","intensidad_luz","humedad_suelo"
"419","2024-01-29","01:34:25","17.50","64.70","20.83","11.59"
"420","2024-01-29","01:34:29","17.50","64.70","20.83","11.83"
"421","2024-01-29","01:34:34","17.50","64.70","21.67","10.86"
"422","2024-01-29","01:34:38","17.50","64.70","21.67","11.28"
"423","2024-01-29","01:34:42","17.50","64.70","21.67","10.25"
"424","2024-01-29","01:34:46","17.50","64.60","21.67","10.86"
"425","2024-01-29","01:34:50","17.50","64.60","21.67","11.59"
"426","2024-01-29","01:34:54","17.50","64.60","21.67","10.98"
"427","2024-01-29","01:34:59","17.50","64.60","21.67","10.31"
"428","2024-01-29","01:35:03","17.50","64.60","21.67","10.62"
"429","2024-01-29","01:35:08","17.50","64.70","21.67","11.95"
"430","2024-01-29","01:35:12","17.50","64.60","21.67","10.19"
"431","2024-01-29","01:35:16","17.50","64.60","21.67","10.74"
"432","2024-01-29","01:35:20","17.50","64.70","21.67","12.50"
"433","2024-01-29","01:35:25","17.50","64.60","21.67","11.47"
"434","2024-01-29","01:35:29","17.50","64.70","21.67","10.98"
"435","2024-01-29","01:35:33","17.50","64.70","21.67","10.98"
"436","2024-01-29","01:35:37","17.50","64.70","21.67","12.50"
"437","2024-01-29","01:35:41","17.50","64.60","21.67","10.37"
"438","2024-01-29","01:35:46","17.50","64.60","21.67","10.50"
"439","2024-01-29","01:35:50","17.50","64.60","21.67","10.19"
"440","2024-01-29","01:35:54","17.50","64.60","21.67","11.71"
"441","2024-01-29","01:35:58","17.50","64.50","21.67","10.07"
"442","2024-01-29","01:36:03","17.50","64.50","20.83","10.62"
"443","2024-01-29","01:36:07","17.50","64.50","20.83","14.50"
"444","2024-01-29","01:36:11","17.50","64.50","21.67","15.59"
"445","2024-01-29","01:36:15","17.50","64.50","21.67","12.38"
"446","2024-01-29","01:36:19","17.50","64.60","20.83","10.19"
"447","2024-01-29","01:36:23","17.50","64.60","21.67","11.16"
"448","2024-01-29","01:36:32","17.50","64.60","21.67","12.80"
"449","2024-01-29","01:36:36","17.60","64.60","21.67","10.98"
"450","2024-01-29","01:36:40","17.50","64.60","21.67","15.11"
"451","2024-01-29","01:36:44","17.50","64.50","21.67","10.19"
"452","2024-01-29","01:36:49","17.50","64.50","21.67","13.35"
"453","2024-01-29","01:36:53","17.50","64.60","21.67","10.92"
"454","2024-01-29","01:36:57","17.50","64.60","21.67","10.56"
"455","2024-01-29","01:37:01","17.50","64.50","21.67","10.19"
"456","2024-01-29","01:37:06","17.50","64.50","21.67","10.01"
"457","2024-01-29","01:37:10","17.50","64.50","20.83","10.68"
"458","2024-01-29","01:37:14","17.50","64.60","20.83","11.89"
"459","2024-01-29","01:37:18","17.50","64.60","21.67","10.01"
"460","2024-01-29","01:37:22","17.50","64.60","21.67","11.47"
"461","2024-01-29","01:37:27","17.50","64.60","21.67","11.22"
"462","2024-01-29","01:37:31","17.50","64.70","21.67","11.04"
"463","2024-01-29","01:37:36","17.50","64.70","20.83","10.19"
"464","2024-01-29","01:37:40","17.50","64.80","21.67","11.16"
"465","2024-01-29","01:37:44","17.50","64.90","20.83","10.25"
"466","2024-01-29","01:37:48","17.50","64.80","20.83","9.95"
"467","2024-01-29","01:37:52","17.50","64.80","20.83","11.16"
"468","2024-01-29","01:37:56","17.50","64.70","20.83","11.04"
"469","2024-01-29","01:38:01","17.50","64.70","20.83","10.19"
"470","2024-01-29","01:38:05","17.50","64.80","20.83","10.19"
"471","2024-01-29","01:38:09","17.50","64.70","20.83","12.07"
"472","2024-01-29","01:38:14","17.50","64.60","20.83","11.95"
"473","2024-01-29","01:38:18","17.50","64.50","21.67","11.95"
"474","2024-01-29","01:38:22","17.50","64.40","21.67","10.43"
"475","2024-01-29","01:38:26","17.50","64.40","20.83","11.53"
"476","2024-01-29","01:38:30","17.50","64.50","20.83","13.29"
"477","2024-01-29","01:38:35","17.50","64.50","20.83","11.95"
"478","2024-01-29","01:38:39","17.50","64.50","21.67","10.31"
"479","2024-01-29","01:38:43","17.50","64.50","21.67","10.62"
"480","2024-01-29","01:38:47","17.50","64.50","20.83","11.22"
"481","2024-01-29","01:38:51","17.50","64.60","20.83","11.47"
"482","2024-01-29","01:38:56","17.50","64.70","21.67","11.89"
"483","2024-01-29","01:39:00","17.40","64.70","21.67","10.25"
"484","2024-01-29","01:39:05","17.40","64.80","21.67","12.50"
"485","2024-01-29","01:39:09","17.50","64.80","21.67","12.92"
"486","2024-01-29","01:39:13","17.50","64.80","21.67","10.98"
"487","2024-01-29","01:39:17","17.40","64.80","21.67","10.43"
"488","2024-01-29","01:39:21","17.50","64.70","21.67","10.62"
"489","2024-01-29","01:39:25","17.50","64.70","21.67","12.92"
"490","2024-01-29","01:39:30","17.40","64.70","20.83","10.37"
"491","2024-01-29","01:39:34","17.50","64.60","21.67","11.95"
"492","2024-01-29","01:39:39","17.40","64.60","21.67","11.22"
"493","2024-01-29","01:39:43","17.40","64.60","20.83","10.37"
"494","2024-01-29","01:39:47","17.50","64.60","21.67","15.29"
"495","2024-01-29","01:39:51","17.40","64.70","20.83","10.07"
"496","2024-01-29","01:39:55","17.40","64.70","20.83","12.07"
"497","2024-01-29","01:39:59","17.40","64.80","20.83","11.53"
"498","2024-01-29","01:40:04","17.40","64.80","20.83","10.74"
"499","2024-01-29","01:40:11","17.40","64.80","21.67","12.50"
"500","2024-01-29","01:40:15","17.40","64.80","20.83","13.04"
"501","2024-01-29","01:40:19","17.40","64.80","20.83","12.68"
"502","2024-01-29","01:40:24","17.40","64.80","20.83","12.92"
"503","2024-01-29","01:40:28","17.40","64.70","21.67","14.50"
"504","2024-01-29","01:40:32","17.40","64.50","21.67","9.71"
"505","2024-01-29","01:40:37","17.40","64.50","20.83","10.86"
"506","2024-01-29","01:40:41","17.40","64.50","20.83","10.25"
"507","2024-01-29","01:40:45","17.50","64.50","20.83","11.65"
"508","2024-01-29","01:40:49","17.40","64.60","20.83","10.92"
"509","2024-01-29","01:40:53","17.40","64.60","20.83","10.07"
"510","2024-01-29","01:40:57","17.40","64.60","21.67","14.20"
"511","2024-01-29","01:41:02","17.40","64.60","21.67","11.65"
"512","2024-01-29","01:41:06","17.50","64.70","21.67","10.19"
"513","2024-01-29","01:41:11","17.40","64.70","21.67","10.74"
"514","2024-01-29","01:41:15","17.40","64.70","21.67","14.14"
"515","2024-01-29","01:41:19","17.40","64.70","21.67","12.98"
"516","2024-01-29","01:41:23","17.50","64.70","21.67","14.62"
"517","2024-01-29","01:41:28","17.50","64.70","21.67","10.80"
"518","2024-01-29","01:41:32","17.50","64.80","21.67","10.86"
"519","2024-01-29","01:41:36","17.40","64.80","21.67","13.47"
"520","2024-01-29","01:41:40","17.50","64.90","21.67","10.43"
"521","2024-01-29","01:41:44","17.50","64.90","21.67","11.04"
"522","2024-01-29","01:41:49","17.50","64.90","21.67","11.04"
"523","2024-01-29","01:41:53","17.50","64.90","21.67","13.47"
"524","2024-01-29","01:41:57","17.50","64.80","21.67","10.25"
"525","2024-01-29","01:42:01","17.50","64.80","20.83","10.74"
"526","2024-01-29","01:42:06","17.50","64.80","21.67","11.04"
"527","2024-01-29","01:42:10","17.50","64.80","21.67","11.34"
"528","2024-01-29","01:42:14","17.50","64.80","20.83","11.04"
"529","2024-01-29","01:42:18","17.50","64.80","21.67","11.89"
"530","2024-01-29","01:42:22","17.50","64.80","20.83","12.13"
"531","2024-01-29","01:42:26","17.50","64.80","21.67","10.62"
"532","2024-01-29","01:42:31","17.50","64.80","21.67","15.78"
"533","2024-01-29","01:42:35","17.50","64.90","21.67","10.25"
"534","2024-01-29","01:42:40","17.50","64.90","21.67","10.50"
"535","2024-01-29","01:42:44","17.50","64.90","21.67","14.99"
"536","2024-01-29","01:42:48","17.50","64.80","21.67","14.20"
"537","2024-01-29","01:42:52","17.50","64.80","20.83","14.07"
"538","2024-01-29","01:42:57","17.50","64.70","21.67","11.28"
"539","2024-01-29","01:44:13","17.50","64.40","21.67","13.77"
"540","2024-01-29","01:44:17","17.50","64.30","21.67","15.41"
"541","2024-01-29","01:44:22","17.50","64.20","21.67","11.04"
"542","2024-01-29","01:44:26","17.50","64.30","21.67","10.37"
"543","2024-01-29","01:44:30","17.50","64.40","21.67","10.19"
"544","2024-01-29","01:44:35","17.50","64.40","21.67","10.25"
"545","2024-01-29","01:44:39","17.50","64.50","21.67","15.72"
"546","2024-01-29","01:44:43","17.50","64.50","21.67","9.52"
"547","2024-01-29","01:44:47","17.50","64.40","21.67","12.56"
"548","2024-01-29","01:44:52","17.50","64.40","21.67","11.65"
"549","2024-01-29","01:44:56","17.50","64.50","21.67","10.98"
"550","2024-01-29","01:45:01","17.50","64.50","21.67","14.93"
"551","2024-01-29","01:45:05","17.50","64.50","21.67","11.10"
"552","2024-01-29","01:45:09","17.50","64.50","21.67","10.86"
"553","2024-01-29","01:45:13","17.50","64.60","21.67","10.86"
"554","2024-01-29","01:45:18","17.50","64.60","21.67","10.62"
"555","2024-01-29","01:45:26","17.50","64.60","21.67","10.98"
"556","2024-01-29","01:45:30","17.50","64.60","21.67","14.50"
"557","2024-01-29","01:45:34","17.50","64.70","21.67","10.68"
"558","2024-01-29","01:45:42","17.50","64.70","21.67","12.38"
"559","2024-01-29","01:45:47","17.50","64.70","21.67","10.07"
"560","2024-01-29","01:45:51","17.50","64.70","20.83","11.89"
"561","2024-01-29","01:45:55","17.50","64.70","20.83","15.84"
"562","2024-01-29","01:46:00","17.50","64.60","20.83","10.86"
"563","2024-01-29","01:46:04","17.50","64.70","20.83","12.44"
"564","2024-01-29","01:46:09","17.50","64.60","21.67","11.47"
"565","2024-01-29","01:46:13","17.50","64.70","20.83","11.41"
"566","2024-01-29","01:46:17","17.50","64.80","21.67","13.95"
"567","2024-01-29","01:46:22","17.50","64.80","21.67","10.31"
"568","2024-01-29","01:46:26","17.50","64.80","20.83","10.86"
"569","2024-01-29","01:46:30","17.50","64.80","20.83","12.19"
"570","2024-01-29","01:46:34","17.50","64.70","20.83","15.35"
"571","2024-01-29","01:46:39","17.50","64.70","20.83","12.13"
"572","2024-01-29","01:46:44","17.50","64.80","20.83","12.32"
"573","2024-01-29","01:46:48","17.50","64.80","20.83","11.71"
"574","2024-01-29","01:46:52","17.50","64.80","20.83","9.95"
"575","2024-01-29","01:46:56","17.50","64.80","20.83","11.53"
"576","2024-01-29","01:47:00","17.50","64.70","21.67","11.47"
"577","2024-01-29","01:47:05","17.50","64.70","21.67","10.92"
"578","2024-01-29","01:47:09","17.50","64.70","21.67","10.74"
"579","2024-01-29","01:47:13","17.50","64.80","21.67","14.20"
"580","2024-01-29","01:47:18","17.50","64.80","21.67","10.86"
"581","2024-01-29","01:47:22","17.50","64.80","21.67","10.01"
"582","2024-01-29","01:47:27","17.50","64.70","21.67","10.62"
"583","2024-01-29","01:47:31","17.50","64.60","21.67","10.62"
"584","2024-01-29","01:47:35","17.50","64.60","21.67","10.25"
"585","2024-01-29","01:47:40","17.50","64.50","21.67","11.04"
"586","2024-01-29","01:47:45","17.50","64.50","21.67","12.92"
"587","2024-01-29","01:47:49","17.50","64.50","21.67","11.47"
"588","2024-01-29","01:47:53","17.50","64.50","21.67","11.16"
"589","2024-01-29","01:47:57","17.50","64.50","21.67","14.14"
"590","2024-01-29","01:48:01","17.50","64.50","21.67","11.04"
"591","2024-01-29","01:48:06","17.50","64.50","21.67","12.01"
"592","2024-01-29","01:48:13","17.50","64.60","21.67","15.78"
"593","2024-01-29","01:48:17","17.50","64.60","21.67","10.19"
"594","2024-01-29","01:48:21","17.50","64.60","21.67","13.83"
"595","2024-01-29","01:48:25","17.50","64.50","21.67","10.25"
"596","2024-01-29","01:48:30","17.50","64.50","21.67","13.77"
"597","2024-01-29","01:48:34","17.50","64.40","21.67","14.20"
"598","2024-01-29","01:48:38","17.50","64.40","21.67","11.47"
"599","2024-01-29","01:48:42","17.50","64.50","21.67","14.20"
"600","2024-01-29","01:48:47","17.50","64.50","21.67","10.43"
"601","2024-01-29","01:48:52","17.50","64.50","21.67","10.07"
"602","2024-01-29","01:48:56","17.50","64.60","21.67","10.92"
"603","2024-01-29","01:49:00","17.50","64.60","21.67","10.07"
"604","2024-01-29","01:49:05","17.50","64.60","21.67","10.37"
"605","2024-01-29","01:49:09","17.50","64.50","21.67","11.71"
"606","2024-01-29","01:49:14","17.50","64.60","21.67","10.98"
"607","2024-01-29","01:49:18","17.50","64.60","21.67","10.50"
"608","2024-01-29","01:49:22","17.50","64.60","21.67","10.56"
"609","2024-01-29","01:49:26","17.50","64.60","21.67","11.41"
"610","2024-01-29","01:49:31","17.60","64.60","21.67","9.77"
"611","2024-01-29","01:49:35","17.50","64.60","21.67","11.53"
"612","2024-01-29","01:49:39","17.60","64.60","21.67","14.81"
"613","2024-01-29","01:49:44","17.60","64.60","21.67","13.65"
"614","2024-01-29","01:49:48","17.50","64.60","21.67","11.65"
"615","2024-01-29","01:49:53","17.50","64.60","20.83","12.01"
"616","2024-01-29","01:49:57","17.50","64.50","20.83","10.37"
"617","2024-01-29","01:50:01","17.60","64.50","20.83","10.19"
"618","2024-01-29","01:50:05","17.50","64.50","21.67","10.86"
"619","2024-01-29","01:50:09","17.60","64.50","20.83","10.01"
"620","2024-01-29","01:50:14","17.50","64.40","20.83","10.01"
"621","2024-01-29","01:50:18","17.60","64.30","20.83","10.86"
"622","2024-01-29","01:50:23","17.50","64.30","20.83","9.77"
"623","2024-01-29","01:50:27","17.60","64.40","20.83","12.50"
"624","2024-01-29","01:50:31","17.50","64.40","20.83","10.50"
"625","2024-01-29","01:50:36","17.50","64.40","21.67","10.92"
"626","2024-01-29","01:50:40","17.60","64.40","21.67","10.25"
"627","2024-01-29","01:50:45","17.50","64.40","21.67","11.10"
"628","2024-01-29","01:50:49","17.60","64.40","21.67","13.65"
"629","2024-01-29","01:50:53","17.50","64.50","21.67","11.34"
"630","2024-01-29","01:50:58","17.60","64.40","20.83","15.41"
"631","2024-01-29","01:51:02","17.50","64.50","20.83","13.41"
"632","2024-01-29","01:51:06","17.50","64.50","21.67","10.01"
"633","2024-01-29","01:51:10","17.60","64.40","21.67","10.56"
"634","2024-01-29","01:51:15","17.60","64.40","21.67","13.35"
"635","2024-01-29","01:51:20","17.50","64.50","22.50","13.59"
"636","2024-01-29","01:51:24","17.60","64.50","22.50","11.47"
"637","2024-01-29","01:51:28","17.60","64.50","22.50","10.86"
"638","2024-01-29","01:51:32","17.60","64.40","21.67","11.10"
"639","2024-01-29","01:51:36","17.50","64.40","20.83","13.47"
"640","2024-01-29","01:51:41","17.60","64.40","21.67","10.43"
"641","2024-01-29","01:51:45","17.50","64.40","21.67","13.59"
"642","2024-01-29","01:51:49","17.60","64.40","21.67","11.16"
"643","2024-01-29","01:51:54","17.50","64.40","21.67","10.25"
"644","2024-01-29","01:51:58","17.50","64.40","21.67","10.74"
"645","2024-01-29","01:52:03","17.50","64.50","21.67","11.53"
"646","2024-01-29","01:52:07","17.50","64.50","20.83","11.04"
"647","2024-01-29","01:52:11","17.50","64.50","20.83","11.95"
"648","2024-01-29","01:52:16","17.50","64.60","20.83","15.96"
"649","2024-01-29","01:52:20","17.50","64.50","20.83","15.47"
"650","2024-01-29","01:52:25","17.50","64.50","20.83","11.28"
"651","2024-01-29","01:52:29","17.50","64.50","20.83","10.43"
"652","2024-01-29","01:52:33","17.50","64.50","20.83","14.50"
"653","2024-01-29","01:52:37","17.50","64.60","21.67","12.44"
"654","2024-01-29","01:52:41","17.50","64.60","20.83","11.89"
"655","2024-01-29","01:52:46","17.50","64.70","20.83","12.98"
"656","2024-01-29","01:52:51","17.50","64.70","20.83","11.34"
"657","2024-01-29","01:52:58","17.50","64.70","20.83","11.16"
"658","2024-01-29","01:53:02","17.50","64.60","20.83","14.20"
"659","2024-01-29","01:53:06","17.50","64.50","20.83","11.28"
"660","2024-01-29","01:53:10","17.50","64.40","20.83","11.16"
"661","2024-01-29","01:53:15","17.50","64.40","20.83","11.16"
"662","2024-01-29","01:53:19","17.50","64.40","20.83","11.28"
"663","2024-01-29","01:53:23","17.50","64.40","21.67","11.34"
"664","2024-01-29","01:53:28","17.50","64.50","21.67","12.07"
"665","2024-01-29","01:53:32","17.50","64.50","21.67","13.16"
"666","2024-01-29","01:53:37","17.50","64.60","21.67","10.43"
"667","2024-01-29","01:53:41","17.50","64.60","21.67","11.16"
"668","2024-01-29","01:53:45","17.50","64.70","21.67","14.62"
"669","2024-01-29","01:53:53","17.50","64.70","21.67","12.38"
"670","2024-01-29","01:53:57","17.50","64.70","21.67","12.98"
"671","2024-01-29","01:54:01","17.50","64.70","21.67","12.19"
"672","2024-01-29","01:54:05","17.50","64.60","21.67","10.37"
"673","2024-01-29","01:54:10","17.40","64.60","21.67","9.95"
"674","2024-01-29","01:54:14","17.40","64.50","21.67","15.53"
"675","2024-01-29","01:54:18","17.50","64.50","21.67","10.37"
"676","2024-01-29","01:54:23","17.40","64.60","21.67","10.62"
"677","2024-01-29","01:54:27","17.40","64.70","21.67","10.92"
"678","2024-01-29","01:54:32","17.40","64.70","21.67","11.10"
"679","2024-01-29","01:54:36","17.40","64.70","21.67","10.68"
"680","2024-01-29","01:54:40","17.40","64.70","21.67","11.04"
"681","2024-01-29","01:54:44","17.40","64.80","21.67","13.16"
"682","2024-01-29","01:54:48","17.40","64.80","21.67","16.26"
"683","2024-01-29","01:54:53","17.40","64.80","21.67","10.31"
"684","2024-01-29","01:54:57","17.40","64.80","21.67","10.01"
"685","2024-01-29","01:55:02","17.40","64.80","21.67","11.04"
"686","2024-01-29","01:55:06","17.40","64.70","21.67","10.86"
"687","2024-01-29","01:55:10","17.40","64.80","21.67","11.41"
"688","2024-01-29","01:55:15","17.40","64.70","21.67","15.23"
"689","2024-01-29","01:55:19","17.40","64.80","21.67","10.01"
"690","2024-01-29","01:55:24","17.40","64.90","21.67","11.10"
"691","2024-01-29","01:55:28","17.40","65.00","21.67","13.59"
"692","2024-01-29","01:55:33","17.40","64.90","20.83","11.10"
"693","2024-01-29","01:55:37","17.40","64.90","20.83","10.43"
"694","2024-01-29","01:55:41","17.40","64.90","21.67","12.86"
"695","2024-01-29","01:55:45","17.40","65.00","20.83","11.16"
"696","2024-01-29","01:55:49","17.40","64.90","21.67","10.98"
"697","2024-01-29","01:55:54","17.40","64.90","20.83","12.50"
"698","2024-01-29","01:55:59","17.40","64.90","20.83","11.10"
"699","2024-01-29","01:56:03","17.40","64.90","20.83","11.83"
"700","2024-01-29","01:56:07","17.40","64.90","21.67","14.99"
"701","2024-01-29","01:56:11","17.40","65.00","21.67","13.77"
"702","2024-01-29","01:56:15","17.40","65.00","21.67","10.01"
"703","2024-01-29","01:56:20","17.40","65.00","21.67","10.56"
"704","2024-01-29","01:56:24","17.40","65.00","21.67","12.74"
"705","2024-01-29","01:56:28","17.40","64.90","20.83","10.43"
"706","2024-01-29","01:56:33","17.40","64.90","21.67","10.68"
"707","2024-01-29","01:56:37","17.40","65.00","21.67","13.83"
"708","2024-01-29","01:56:42","17.40","65.00","22.50","14.99"
"709","2024-01-29","01:56:46","17.40","64.90","22.50","10.37"
"710","2024-01-29","01:56:50","17.40","64.70","21.67","10.92"
"711","2024-01-29","01:56:55","17.40","64.60","21.67","12.19"
"712","2024-01-29","01:57:00","17.40","64.60","20.83","9.77"
"713","2024-01-29","01:57:04","17.40","64.70","21.67","12.25"
"714","2024-01-29","01:57:08","17.40","64.70","21.67","11.28"
"715","2024-01-29","01:57:12","17.40","64.80","21.67","11.71"
"716","2024-01-29","01:57:16","17.40","64.80","21.67","10.56"
"717","2024-01-29","01:57:21","17.40","64.90","21.67","11.71"
"718","2024-01-29","01:57:25","17.40","64.90","21.67","13.41"
"719","2024-01-29","01:57:30","17.40","64.90","20.83","11.47"
"720","2024-01-29","01:57:34","17.40","65.00","22.50","15.05"
"721","2024-01-29","01:57:38","17.40","65.00","21.67","10.86"
"722","2024-01-29","02:00:12","17.40","65.00","20.83","12.07"
"723","2024-01-29","02:00:17","17.40","65.00","20.83","15.17"
"724","2024-01-29","02:00:21","17.40","65.00","20.83","11.59"
"725","2024-01-29","02:00:25","17.40","65.00","20.83","11.04"
"726","2024-01-29","02:00:29","17.40","65.00","20.83","11.16"
"727","2024-01-29","02:00:34","17.40","65.00","20.83","11.47"
"728","2024-01-29","02:00:38","17.40","65.00","20.83","10.68"
"729","2024-01-29","02:00:42","17.40","65.10","20.83","11.41"
"730","2024-01-29","02:00:47","17.40","65.00","20.83","14.07"
